,خالق,صانع
محبوب,0.6120243668556213,0.6564304828643799
العظماء,0.6120223005612692,0.704667846361796
لابد,0.611961019039154,0.675126826763153
عندنا,0.6119158701463179,0.6983377283269708
الوله,0.6118935516902378,0.7052778686795916
تبيع,0.6118361353874207,0.6903680860996246
ولها,0.6118311153517829,0.6926514903704325
وزاد,0.6118249297142029,0.6919707357883453
العجب,0.6117483079433441,0.6945769488811493
بلدة,0.6117305755615234,0.6685124710202217
ترجع,0.6117229660352071,0.7036834955215454
متوق,0.6116951107978821,0.6775236129760742
وأنا,0.6116696677424691,0.6777407761776086
الحامل,0.6116522401571274,0.6950264126062393
البار,0.6116454601287842,0.7161145210266113
ومنها,0.6115881204605103,0.6958869695663452
وصفها,0.6115529537200928,0.7030591666698456
تعرفه,0.611547589302063,0.6943112015724182
ملعب,0.6114430278539658,0.7145180553197861
والهم,0.6114309174673898,0.6970692276954651
أشياء,0.6114051640033722,0.6776275038719177
وحدهم,0.611404299736023,0.6541446447372437
##ثية,0.6114013642072678,0.7139469534158707
شهاد,0.6113901734352112,0.7164259672164917
تجاوز,0.6113666296005249,0.7145273387432098
الوهاب,0.6113091558218002,0.6627508997917175
يدخل,0.6113086581230164,0.6838292956352234
مثلما,0.6112998425960541,0.6893789867560068
الراف,0.6112712621688843,0.6733395457267761
مبسوط,0.611251711845398,0.6885391473770142
حده,0.6111801415681839,0.7011725753545761
الحبيبة,0.6111612319946289,0.6650977730751038
صالحة,0.6111253499984741,0.6760810613632202
مقاتلي,0.6111013293266296,0.7264190316200256
مخيم,0.6110931369993422,0.6892930070559183
القطار,0.611084371805191,0.7390827238559723
الأحوال,0.6110824793577194,0.6924403309822083
شكوى,0.6110642552375793,0.6739162802696228
يوصف,0.6109923005104065,0.6890644073486328
النقاب,0.6109776794910431,0.7036017179489136
باح,0.6109406650066376,0.7149085104465485
والحياة,0.6109177470207214,0.6587272882461548
النجار,0.6108749508857727,0.7166374623775482
##ياة,0.610858142375946,0.6916019916534424
##بعث,0.6107521653175354,0.6467512845993042
وبها,0.610725634627872,0.7004010015063815
تحرير,0.6107169985771179,0.7315996885299683
شريك,0.6107057332992554,0.6800063593047005
والفقر,0.6106247305870056,0.7129901349544525
تيسير,0.6105949282646179,0.7058277726173401
يخدم,0.6105627417564392,0.6223819851875305
انتهاء,0.6105187733968099,0.7066257198651632
الأخرى,0.6104578971862793,0.7283571064472198
الصامت,0.6102852821350098,0.6102313995361328
وجلس,0.6102657516797384,0.6978039542833964
المسكين,0.610255241394043,0.7449302673339844
الندم,0.6102297008037567,0.6536015272140503
وأكثر,0.6102073246782477,0.707172388380224
القلق,0.6101733446121216,0.6338904500007629
معتز,0.6101608872413635,0.7070295810699463
مظاهر,0.6101513902346293,0.6843157609303793
فوالله,0.6101396977901459,0.6852582097053528
منطلق,0.6101346711317698,0.6662112971146902
رائع,0.6100688974062601,0.693061351776123
القصائد,0.6100342869758606,0.6638955672581991
غالي,0.610001415014267,0.6775026768445969
وصرح,0.6099588572978973,0.700104683637619
صاروا,0.609926720460256,0.7136773864428202
العاطف,0.6098863085110983,0.5519310633341471
عمير,0.6097221771876017,0.6894027988115946
بيوم,0.6096965968608856,0.7079962988694509
##هرج,0.6096668243408203,0.6612400412559509
السكون,0.6095921794573466,0.6938369671503702
نعيم,0.6095632314682007,0.7068818569183349
الدقيق,0.6095601518948873,0.6802833676338196
شكري,0.6094606816768646,0.7078630924224854
واثقا,0.6094536066055298,0.6397005200386048
عارض,0.6094338767456285,0.6582610137534864
وتابعت,0.6093544363975525,0.7391464710235596
معجب,0.6093490600585938,0.7001206517219544
ويمكن,0.6092020869255066,0.7237513661384583
بشك,0.6090884208679199,0.7173662781715393
منطقة,0.6090702414512634,0.6855971813201904
وشارك,0.6090277433395386,0.7159497141838074
وتركيب,0.6090131998062134,0.6823266744613647
الوض,0.6090120077133179,0.6927599906921387
المصاحب,0.6089884340763092,0.6976112127304077
الخرج,0.6089775562286377,0.7153527736663818
ذوق,0.6089653372764587,0.6459042429924011
##املة,0.6089171171188354,0.7132486701011658
يعالج,0.6088514924049377,0.6843531131744385
شيبة,0.6088224152723948,0.6890720327695211
مصرية,0.6087769269943237,0.6850745677947998
عنف,0.608754850924015,0.677991472184658
##ردد,0.6087125142415365,0.689376433690389
للشعر,0.6086853742599487,0.7028321027755737
بمكة,0.6086628437042236,0.6913650631904602
ملتقى,0.6085445086161295,0.6786709030469259
القضاء,0.6084924141565958,0.7196245789527893
##شال,0.6084685921669006,0.7167378664016724
الباقي,0.6084590979984829,0.6677880202020917
المبارك,0.6084362864494324,0.7113953232765198
يشار,0.6084014177322388,0.7334828972816467
وملح,0.6083962321281433,0.6892541646957397
طاب,0.6083763122558594,0.6568945407867431
وسيد,0.608368286064693,0.6674392053059169
كفيل,0.6083498001098633,0.7186818520228068
الحرس,0.6083157658576965,0.7325118780136108
الناحية,0.6083110868930817,0.7299915254116058
المرفق,0.608306884765625,0.7065377235412598
عروة,0.6082912534475327,0.6669508665800095
تقرأ,0.6082785129547119,0.7212440371513367
عزاء,0.6082580387592316,0.6947548389434814
فهناك,0.6082494325107999,0.6948681606186761
الحاصل,0.6082481741905212,0.7381058931350708
لجمع,0.6082244515419006,0.7094959914684296
القرض,0.6082189083099365,0.6787713766098022
بالبر,0.6082065105438232,0.668825626373291
التشكي,0.6081149578094482,0.7092321515083313
##راقه,0.608041912317276,0.6714561283588409
الخارجية,0.6080011129379272,0.6992688775062561
يستطع,0.6079874038696289,0.6737099289894104
الرفيق,0.6079422235488892,0.6658007800579071
فقيرا,0.6079219877719879,0.7233105003833771
العطر,0.607911229133606,0.7085897326469421
أتمنى,0.6078855991363525,0.646458625793457
يخلي,0.6078842729330063,0.668494738638401
وتقوم,0.6078821420669556,0.6851702332496643
جعلنا,0.607835590839386,0.7036578059196472
ضيق,0.607823871076107,0.6928013861179352
يحرك,0.6078205042415195,0.6747361554039849
اللغات,0.6077747941017151,0.650587260723114
نصيب,0.6077543124556541,0.676648423075676
السعود,0.6076988279819489,0.6924211084842682
يوصل,0.6076911489168803,0.6705013712247213
مفقود,0.6076739430427551,0.6826213821768761
الياس,0.6076035499572754,0.6514574289321899
تحتها,0.607586145401001,0.6330164670944214
لباس,0.6075602650642395,0.6600406289100647
##وجود,0.607533186674118,0.6682639122009277
شارب,0.6075052142143249,0.667133649190267
لمخ,0.607467770576477,0.6518678665161133
##وتنا,0.6074599623680115,0.6964743137359619
جيف,0.6074171364307404,0.6734196245670319
سريعة,0.6073611974716187,0.7057662606239319
وطب,0.6073553477014814,0.6778227431433541
اولى,0.607306957244873,0.7350223064422607
للرجل,0.6072580416997274,0.713082472483317
عندما,0.607231542468071,0.6936748772859573
##اركة,0.607207179069519,0.6601742506027222
عائد,0.6071940859158834,0.6917161146799723
نوافذ,0.6071660995483399,0.7090242147445679
مخلف,0.6071632405122122,0.6607129921515783
حملته,0.607122540473938,0.6967830061912537
ولاية,0.6071128845214844,0.6896971464157104
لأني,0.6071042503629412,0.6858376094273159
دخول,0.6071034967899323,0.6971762180328369
##همة,0.6070946455001831,0.7240187525749207
نشأ,0.6070880558755662,0.6610449221399095
تراث,0.6070721404893058,0.6794077924319676
القطن,0.6070467233657837,0.6649472713470459
شكلها,0.60704305768013,0.6537034213542938
ويعود,0.6070300936698914,0.7019960284233093
ماتت,0.6069855888684591,0.6619598070780436
##طات,0.6069133043289184,0.6281623363494873
تخيب,0.606905460357666,0.6959939002990723
الأكبر,0.6069037914276123,0.6261324286460876
فشلت,0.6068435311317444,0.6934449672698975
زان,0.6068309247493744,0.6870662967363993
وخارج,0.6068305969238281,0.6838046908378601
مخلد,0.6067260778867282,0.6476092659510099
ثقل,0.6066634158293406,0.675261934598287
سقوط,0.6066519021987915,0.652868370215098
الخلق,0.6066166212161382,0.6303608665863673
فرقة,0.6065623462200165,0.6653341054916382
المبلغ,0.6065501968065897,0.685768206914266
القروض,0.6065446436405182,0.7036660015583038
للبر,0.6065433472394943,0.6974265873432159
عرفات,0.6064669191837311,0.740215390920639
معهم,0.6064361135164896,0.678396999835968
أنواع,0.6064115762710571,0.6679101586341858
حنيفة,0.6064105272293091,0.6940953612327576
العماد,0.6063963969548544,0.6913277506828308
يتكلم,0.6063819527626038,0.6777456998825073
جيوش,0.6063554154502021,0.6901564333173964
خطوة,0.6063099801540375,0.674195259809494
باليمن,0.6062850952148438,0.70503368973732
بينك,0.6062650084495544,0.6665074825286865
المبرم,0.6062479913234711,0.6917414367198944
الستار,0.60621906320254,0.703510195016861
مواقع,0.6061834812164306,0.6695907711982727
واللبن,0.606138288974762,0.6970202922821045
توفر,0.6061159372329712,0.7002466320991516
الغائب,0.6061053276062012,0.6995737552642822
للمخ,0.6061031222343445,0.6650327444076538
وعندما,0.6060971617698669,0.6856530904769897
يفقد,0.6060880223910013,0.6307744185129801
راية,0.606079810195499,0.6866274144914415
سبب,0.6060771584510803,0.667581295967102
يعز,0.6060739755630493,0.7166143655776978
مدافع,0.6060243194753473,0.689914578741247
واضح,0.6059882357006982,0.6720608245758783
يرتاح,0.6059819459915161,0.7171617150306702
مالها,0.6059093409114413,0.6854738659328885
اعترض,0.605887770652771,0.64876788854599
بارز,0.6058278925278607,0.676902224035824
ويحب,0.6058220267295837,0.7054765224456787
شكل,0.6057632863521576,0.6640738050142924
جسد,0.6056454300880432,0.6504548549652099
اسنان,0.6056151986122131,0.6835047900676727
حصلت,0.6055431167284647,0.6991945505142212
بوي,0.6055237054824829,0.7135094404220581
الموازين,0.6054744124412537,0.6523876190185547
قطاع,0.6054742187261581,0.7062630653381348
سرير,0.6054304718971253,0.6895203471183777
تمارس,0.6054114103317261,0.6842435598373413
يقطع,0.6054015755653381,0.6909502247969309
قصف,0.6053759455680847,0.6944117546081543
اليا,0.605369508266449,0.7466354370117188
ماجد,0.6053581214868106,0.6502630985700167
وصفت,0.605319619178772,0.7069307565689087
فعند,0.605234682559967,0.7178040742874146
وتقول,0.6051978667577108,0.6596824526786804
##واحي,0.6051813960075378,0.7117933034896851
مقالة,0.6051379077964358,0.6657259861628214
##ميع,0.6050308346748352,0.6924630403518677
الفقير,0.6050078272819519,0.6912740767002106
بسداد,0.6049944162368774,0.6971899271011353
مكانها,0.6049484312534332,0.6811990141868591
الطبيعية,0.6048552989959717,0.6332113742828369
تضيق,0.6048522591590881,0.6729626655578613
مسلح,0.6048470735549927,0.7213545441627502
ويطلب,0.604830781618754,0.724104126294454
بقرب,0.604824960231781,0.6654747128486633
وقلب,0.6048197746276855,0.6981337785720825
الخدمة,0.6047511100769043,0.6562581062316895
خلق,0.60471658774142,0.6061862307899403
يواصل,0.6047027111053467,0.6995919644832611
أمنية,0.6046037673950195,0.6921243468920389
المثيرة,0.6046012043952942,0.6565026044845581
ويكون,0.6045644164085389,0.728465449810028
مربع,0.6045476926697625,0.6529325246810913
جلال,0.6045371890068054,0.6871638000011444
الحساب,0.6045101642608642,0.6938537240028382
يكلف,0.6044876405170986,0.6708269034113202
ووقع,0.6044207811355591,0.6795467585325241
ياسين,0.604394406080246,0.6910041570663452
ثنائي,0.6043901443481445,0.6812717219193777
عباد,0.60437873005867,0.6416056454181671
معنا,0.6043264865875244,0.6998083591461182
ضمور,0.6043111681938171,0.6826539635658264
الملاحة,0.6043105721473694,0.6339719295501709
الدافع,0.6043071746826172,0.7026771306991577
جعجع,0.6042850613594055,0.6550261378288269
موقف,0.6042786240577698,0.6726850010454655
ضياء,0.6042510271072388,0.6608926653862
راض,0.6041874289512634,0.6896641850471497
الضع,0.6041742563247681,0.7261654138565063
##نتان,0.6041644811630249,0.6724826097488403
تختلف,0.6041195392608643,0.69287109375
العشق,0.604070782661438,0.6828597784042358
رخي,0.6040530602137247,0.6771926780541738
حماية,0.6040215492248535,0.7589437961578369
لديه,0.6040106288024357,0.6769038736820221
العمل,0.6040066083272299,0.6794052918752035
العطار,0.6039850115776062,0.6686426997184753
بقايا,0.603941410779953,0.6893610954284668
بالذكر,0.603935182094574,0.714263916015625
محلل,0.603915810585022,0.6705096364021301
عينيها,0.603909432888031,0.6977002173662186
مجال,0.6038939229079655,0.7007469832897186
ومالي,0.6038705289363862,0.6836974143981933
##ابير,0.6038016676902771,0.7195044159889221
تحط,0.6037899255752563,0.6706326603889465
وسيلة,0.6037505030632019,0.6714415073394775
يظنون,0.6037247180938721,0.6428103446960449
شوقا,0.6036777377128602,0.6698942422866822
يال,0.6036747097969055,0.6575382749239603
الشاح,0.6035977602005005,0.6414476037025452
الطن,0.603573203086853,0.6869319081306458
موقعها,0.603537067770958,0.6914571523666382
أطفال,0.6035254150629044,0.6984576284885406
مقط,0.6034903168678284,0.7007242679595947
سفينة,0.6033823490142822,0.7081021666526794
حوائج,0.603350967168808,0.7067301273345947
عشيرة,0.6033030152320862,0.6871891021728516
عظيما,0.6032343506813049,0.6872087121009827
مواقعها,0.6031667590141296,0.666538417339325
الغاف,0.6031000167131424,0.7066988497972488
مصاد,0.6030885321753365,0.670876281602042
نامت,0.6030463874340057,0.6548065543174744
املك,0.6030263900756836,0.6870162487030029
صاحبه,0.6029853820800781,0.6839760303497314
##غيل,0.6028834283351898,0.680189460515976
##قيق,0.602864146232605,0.6715696454048157
تدوم,0.6028627157211304,0.7106853127479553
كروم,0.6028150916099548,0.67595374584198
الثمن,0.6027867794036865,0.709924578666687
خطة,0.6027630700005425,0.6688931915495131
والأخلاق,0.6026524305343628,0.6480674743652344
لقت,0.6026509329676628,0.6682149097323418
السلمي,0.6026176810264587,0.6455610990524292
وكذلك,0.6025942649160113,0.684622415474483
والجد,0.6025847315788269,0.6788640737533569
يقدم,0.6025299847126007,0.6863088488578797
كلك,0.6025279760360718,0.7047232389450073
لعلكم,0.6025197327136993,0.67734854221344
غلاب,0.6025105118751526,0.6859925091266632
خضراء,0.6024873852729797,0.6673083305358887
وإلى,0.6024465560913086,0.6868385076522827
المصانع,0.6024345457553864,0.6883966773748398
##عبة,0.6023988500237465,0.6683587729930878
الصالحة,0.6023221611976624,0.6952911615371704
الشريعة,0.6023001372814178,0.7005433142185211
وأفاد,0.6021272540092468,0.6647489070892334
أجنبية,0.6021168231964111,0.7166528105735779
قراره,0.6021035313606262,0.6982377171516418
صاحبها,0.6021015048027039,0.6687661310036978
اوسع,0.6020898818969727,0.6809353232383728
